Time,Missile_X,Missile_Y,Missile_Z,Missile_Vx,Missile_Vy,Missile_Vz,Missile_phi,Missile_theta,Missile_psi,Missile_p,Missile_q,Missile_r,Target_X,Target_Y,Target_Z,Target_Vx,Target_Vy,Target_Vz,Target_phi,Target_theta,Target_psi,Target_p,Target_q,Target_r,Az,El,R
0.166666666666667,5.00203015359132,0,-19.3069384792424,35.1099345226721,0,-68.360918183547,0,1.16957333382857,0,0,0.186078256853992,0,2995,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.01017059131327,3028.39170729028
0.175,5.29675812203659,0,-19.8818251368429,35.6220458291166,0,-69.6129227305013,0,1.16895774336754,0,0,0.178652103753761,0,2994.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.00971392599776,3027.7627001256
0.183333333333333,5.59578713501124,0,-20.4671298499291,36.1346774877154,0,-70.86469773209,0,1.16818901404887,0,0,0.170979953269832,0,2994.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.00910736118978,3027.12787310034
0.191666666666667,5.89912076772206,0,-21.0628508730856,36.6482029547948,0,-72.1160655641478,0,1.1672734685662,0,0,0.163109807989018,0,2994.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.00835722181235,3026.48722769998
0.2,6.20676259537585,0,-21.668986460897,37.1629956866815,0,-73.3668486025092,0,1.16621742961316,0,0,0.155089670498134,0,2994,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.00746983278852,3025.84076541
0.208333333333333,6.51871619317939,0,-22.2855348679478,37.6794291397017,0,-74.6168692230087,0,1.16502721988339,0,0,0.146967543383994,0,2993.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.00645151904132,3025.18848771587
0.216666666666667,6.8349856461496,0,-22.9124940939498,38.1978705551375,0,-75.8659522268359,0,1.1637095094546,0,0,0.138791309030242,0,2993.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.00530895277624,3024.5303956583
0.225,7.15558494688141,0,-23.5498571854538,38.718566391965,0,-77.1139695491862,0,1.16227771941816,0,0,0.130606513808989,0,2993.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.00405555523729,3023.86648163423
0.233333333333333,7.48053707981569,0,-24.1976126936578,39.2416534904546,0,-78.360835902785,0,1.16075139790012,0,0,0.122456583992386,0,2993,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.0027108729106,3023.19673019579
0.241666666666667,7.80986535551683,0,-24.8557490067186,39.7672647151373,0,-79.6064675518479,0,1.15915031524679,0,0,0.11438486895909,0,2992.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-1.0012946744375,3022.52112561058
0.25,8.14359308454922,0,-25.524254512793,40.2955329305438,0,-80.8507807605905,0,1.15749424180446,0,0,0.106434718087756,0,2992.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.999826728459368,3021.83965214619
0.258333333333333,8.48174357747725,0,-26.2031176000378,40.826591001205,0,-82.0936917932284,0,1.15580294791942,0,0,0.0986494807570435,0,2992.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.998326803617538,3021.15229407023
0.266666666666667,8.8243401448653,0,-26.8923266566098,41.3605717916517,0,-83.335116913977,0,1.15409620393797,0,0,0.0910725063456075,0,2992,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.996814668553364,3020.45903565029
0.275,9.17140609727776,0,-27.5918700706659,41.8976081664148,0,-84.574972387052,0,1.15239378020641,0,0,0.0837471442321053,0,2991.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.995310091908197,3019.75986115397
0.283333333333333,9.52296474531693,0,-28.3017362303091,42.4378329859906,0,-85.813174478446,0,1.15071544668567,0,0,0.0767167427504207,0,2991.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.993832841938014,3019.05475484886
0.291666666666667,9.87903975972714,0,-29.021913012119,42.9813407824771,0,-87.0496563365798,0,1.14907731237943,0,0,0.0700147247861623,0,2991.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.992399025824575,3018.34370086456
0.3,10.2396560533234,0,-29.7523865285161,43.5280938996231,0,-88.2844093345961,0,1.14748286025124,0,0,0.0636402819843524,0,2991,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.991012124306078,3017.62668285476
0.308333333333333,10.6048388064915,0,-30.49314251188,44.078026204762,0,-89.517437388584,0,1.14593285332471,0,0,0.0575852317922381,0,2990.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.989672898093919,3016.90368437064
0.316666666666667,10.9746131996171,0,-31.2441666945907,44.631071565227,0,-90.7487444146324,0,1.14442805462349,0,0,0.0518413916570667,0,2990.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.988382107899491,3016.17468896339
0.325,11.3490044130859,0,-32.0054448090278,45.1871638483515,0,-91.9783343288304,0,1.1429692271712,0,0,0.0464005790260853,0,2990.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.987140514434189,3015.43968018417
0.333333333333333,11.7280376272836,0,-32.776962587571,45.7462369214687,0,-93.2062110472671,0,1.14155713399147,0,0,0.0412546113465411,0,2990,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.985948878409408,3014.69864158419
0.341666666666667,12.1117380225958,0,-33.5587057626003,46.308224651912,0,-94.4323784860313,0,1.14019253810794,0,0,0.0363953060656813,0,2989.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.984807960536542,3013.95155671461
0.35,12.5001307794084,0,-34.3506600664952,46.8730609070145,0,-95.6568405612121,0,1.13887620254423,0,0,0.0318144806307532,0,2989.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.983718521526985,3013.19840912661
0.358333333333333,12.8932409079993,0,-35.1528112587501,47.4406785458477,0,-96.8796017614253,0,1.13760884503621,0,0,0.0275039088207504,0,2989.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.982681276832498,3012.43918255515
0.366666666666667,13.2910904460492,0,-35.965145572681,48.0109928082956,0,-98.1006765800819,0,1.13639039192449,0,0,0.0234546013202389,0,2989,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.981696151001331,3011.67386394672
0.375,13.6936989025889,0,-36.7876496446616,48.5839039464244,0,-99.3200880212043,0,1.13522009634683,0,0,0.0196569196850762,0,2988.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.980762395797147,3010.90244297967
0.383333333333333,14.1010857060601,0,-37.6203101239114,49.1593117346323,0,-100.537859360051,0,1.13409718998572,0,0,0.0161012047831137,0,2988.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.979879241541677,3010.12490941943
0.391666666666667,14.5132702849046,0,-38.4631136596498,49.7371159473174,0,-101.754013871882,0,1.13302090452363,0,0,0.0127777974822029,0,2988.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.979045918556654,3009.34125303144
0.4,14.9302720675642,0,-39.3160469010961,50.3172163588781,0,-102.968574831956,0,1.13199047164307,0,0,0.00967703865019548,0,2988,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.97826165716381,3008.55146358112
0.408333333333333,15.3521104824805,0,-40.17909649747,50.8995127437123,0,-104.181565515532,0,1.13100512302651,0,0,0.00678926915494291,0,2987.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.977525687684876,3007.75553083389
0.416666666666667,15.7788049580955,0,-41.0522490979906,51.4839048762184,0,-105.393009197868,0,1.13006409035645,0,0,0.0041048298642967,0,2987.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.976837240441584,3006.9534445552
0.425,16.2103749223819,0,-41.9354913519879,52.0702925313219,0,-106.602929154134,0,1.12916660524311,0,0,0.00161406168013337,0,2987.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.976195545683487,3006.14519451097
0.433333333333333,16.646838389267,0,-42.8288102414326,52.6585770748857,0,-107.811348387583,0,1.12831168133169,0,0,-0.000692591870022414,0,2987,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.975599615950044,3005.33077195415
0.441666666666667,17.0882088414533,0,-43.7321938142247,53.2486649708356,0,-109.018289030127,0,1.12749763381143,0,0,-0.00282435840086558,0,2986.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.975047766141685,3004.51017290286
0.45,17.5344988558839,0,-44.6456303313354,53.8404637021635,0,-110.223773039506,0,1.12672263825531,0,0,-0.00479039979080518,0,2986.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.974538171705857,3003.68339432771
0.458333333333333,17.985721009502,0,-45.5691080537361,54.4338807518614,0,-111.42782237346,0,1.12598487023629,0,0,-0.00659987791825022,0,2986.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.974069008090005,3002.85043319934
0.466666666666667,18.4418878792509,0,-46.5026152423982,55.028823602921,0,-112.630458989726,0,1.12528250532734,0,0,-0.00826195466160975,0,2986,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.973638450741575,3002.01128648836
0.475,18.903012042074,0,-47.4461401582929,55.6251997383342,0,-113.831704846045,0,1.12461371910144,0,0,-0.00978579189929276,0,2985.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.973244675108015,3001.1659511654
0.483333333333333,19.3691060749143,0,-48.3996710623917,56.2229166410929,0,-115.031581900155,0,1.12397668713155,0,0,-0.0111805515097083,0,2985.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.97288585663677,3000.31442420108
0.491666666666667,19.8401825547152,0,-49.3631962156657,56.8218817941888,0,-116.230112109795,0,1.12336958499064,0,0,-0.0124553953712654,0,2985.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.972560170775287,2999.45670256603
0.5,20.3162538658301,0,-50.3367039198311,57.4220034543595,0,-117.427317109992,0,1.12279060698631,0,0,-0.0136193704878013,0,2985,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.972265811740596,2998.59278343837
0.508333333333333,20.7973293535826,0,-51.3201831195479,58.023202087892,0,-118.623213443438,0,1.1222382430548,0,0,-0.014679711165376,0,2984.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.972001269930025,2997.72266727064
0.516666666666667,21.2834159406828,0,-52.3136232720098,58.6254078941216,0,-119.817813593386,0,1.1217112187977,0,0,-0.0156422066874881,0,2984.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.971765271846009,2996.84635712561
0.525,21.7745204825233,0,-53.3170138486521,59.2285513428362,0,-121.011129930285,0,1.12120826636507,0,0,-0.0165126061847339,0,2984.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.971556550551649,2995.9638561386
0.533333333333333,22.2706498344969,0,-54.3303443209101,59.8325629038236,0,-122.203174824589,0,1.12072811790693,0,0,-0.0172966587877094,0,2984,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.971373839110043,2995.0751674449
0.541666666666667,22.7718108519964,0,-55.3536041602194,60.4373730468719,0,-123.393960646749,0,1.12026950557334,0,0,-0.0180001136270107,0,2983.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.97121587058429,2994.18029417984
0.55,23.2780103904144,0,-56.3867828380154,61.0429122417689,0,-124.583499767217,0,1.11983116151434,0,0,-0.018628719833234,0,2983.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.971081378037491,2993.27923947871
0.558333333333333,23.7892553051437,0,-57.4298698257333,61.6491109583026,0,-125.771804556445,0,1.11941181787996,0,0,-0.0191882265369753,0,2983.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.970969094532745,2992.37200647682
0.566666666666667,24.3055524508955,0,-58.4828545948981,62.2558996695553,0,-126.958887383389,0,1.11901020689312,0,0,-0.0196843824894511,0,2983,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.970877753206139,2991.45859831027
0.575,24.8269077553865,0,-59.5457267386473,62.8632133303525,0,-128.144758583682,0,1.11862515990378,0,0,-0.0201224203574602,0,2982.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.970806186483161,2990.53901916898
0.583333333333333,25.3533243846072,0,-60.6184762124305,63.4710002476383,0,-129.329422435225,0,1.11825580358365,0,0,-0.0205060352763261,0,2982.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.970753522594737,2989.61327638257
0.591666666666667,25.8848049925394,0,-61.7010930388681,64.0792112037668,0,-130.512882092847,0,1.11790131935548,0,0,-0.0208386373314748,0,2982.25,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.970718944612496,2988.68137786273
0.6,26.4213522331651,0,-62.7935672405802,64.6877969810917,0,-131.69514071138,0,1.11756088864201,0,0,-0.0211236366083328,0,2982,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.970701635608068,2987.74333152116
0.608333333333333,26.962968760466,0,-63.8958888401872,65.2967083619671,0,-132.876201445654,0,1.11723369286599,0,0,-0.0213644431923263,0,2981.75,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.970700778653082,2986.79914526953
0.616666666666667,27.5096572284241,0,-65.0080478603092,65.9058961287467,0,-134.056067450499,0,1.11691891345016,0,0,-0.0215644671688816,0,2981.5,0,-500,-30,0,-3.67394039744206e-15,0,0,3.14159265358979,0,0,0,0,-0.97071555681917,2985.84882701955
